conditionID	fold	fit_rep	model	lmax	nmixt	ncat	seed	infile	outfile	cmd
cond19	2	2	mirage	3	3	-1	52696	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.02.json.gz --lmax 3 --nmixt 3 --seed 52696 -q
cond19	2	3	mirage	3	3	-1	36621	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.03.json.gz --lmax 3 --nmixt 3 --seed 36621 -q
cond19	2	4	mirage	3	3	-1	28711	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.04.json.gz --lmax 3 --nmixt 3 --seed 28711 -q
cond19	2	5	mirage	3	3	-1	26606	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.05.json.gz --lmax 3 --nmixt 3 --seed 26606 -q
cond19	2	6	mirage	3	3	-1	33699	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.06.json.gz --lmax 3 --nmixt 3 --seed 33699 -q
cond19	2	7	mirage	3	3	-1	34152	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.07.json.gz --lmax 3 --nmixt 3 --seed 34152 -q
cond19	2	8	mirage	3	3	-1	60527	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.08.json.gz --lmax 3 --nmixt 3 --seed 60527 -q
cond19	2	9	mirage	3	3	-1	49131	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.09.json.gz --lmax 3 --nmixt 3 --seed 49131 -q
cond19	2	10	mirage	3	3	-1	28801	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond19/cond19-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond19/cond19-train2.10.json.gz --lmax 3 --nmixt 3 --seed 28801 -q
cond19	3	1	mirage	3	3	-1	12460	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.01.json.gz --lmax 3 --nmixt 3 --seed 12460 -q
cond19	3	2	mirage	3	3	-1	55337	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.02.json.gz --lmax 3 --nmixt 3 --seed 55337 -q
cond19	3	3	mirage	3	3	-1	60509	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.03.json.gz --lmax 3 --nmixt 3 --seed 60509 -q
cond19	3	4	mirage	3	3	-1	30126	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.04.json.gz --lmax 3 --nmixt 3 --seed 30126 -q
cond19	3	5	mirage	3	3	-1	8038	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.05.json.gz --lmax 3 --nmixt 3 --seed 8038 -q
cond19	3	6	mirage	3	3	-1	64805	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.06.json.gz --lmax 3 --nmixt 3 --seed 64805 -q
cond19	3	7	mirage	3	3	-1	25504	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.07.json.gz --lmax 3 --nmixt 3 --seed 25504 -q
cond19	3	8	mirage	3	3	-1	45901	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.08.json.gz --lmax 3 --nmixt 3 --seed 45901 -q
cond19	3	9	mirage	3	3	-1	30723	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.09.json.gz --lmax 3 --nmixt 3 --seed 30723 -q
cond19	3	10	mirage	3	3	-1	55559	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond19/cond19-train3.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond19/cond19-train3.10.json.gz --lmax 3 --nmixt 3 --seed 55559 -q
cond19	4	1	mirage	3	3	-1	22163	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.01.json.gz --lmax 3 --nmixt 3 --seed 22163 -q
cond19	4	2	mirage	3	3	-1	60034	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.02.json.gz --lmax 3 --nmixt 3 --seed 60034 -q
cond19	4	3	mirage	3	3	-1	27512	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.03.json.gz --lmax 3 --nmixt 3 --seed 27512 -q
cond19	4	4	mirage	3	3	-1	58785	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.04.json.gz --lmax 3 --nmixt 3 --seed 58785 -q
cond19	4	5	mirage	3	3	-1	56693	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.05.json.gz --lmax 3 --nmixt 3 --seed 56693 -q
cond19	4	6	mirage	3	3	-1	1585	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.06.json.gz --lmax 3 --nmixt 3 --seed 1585 -q
cond19	4	7	mirage	3	3	-1	42993	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.07.json.gz --lmax 3 --nmixt 3 --seed 42993 -q
cond19	4	8	mirage	3	3	-1	19315	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.08.json.gz --lmax 3 --nmixt 3 --seed 19315 -q
cond19	4	9	mirage	3	3	-1	64691	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.09.json.gz --lmax 3 --nmixt 3 --seed 64691 -q
cond19	4	10	mirage	3	3	-1	38149	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish/cond19/cond19-train4.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish/cond19/cond19-train4.10.json.gz --lmax 3 --nmixt 3 --seed 38149 -q
cond19	5	1	mirage	3	3	-1	2192	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.01.json.gz --lmax 3 --nmixt 3 --seed 2192 -q
cond19	5	2	mirage	3	3	-1	9949	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.02.json.gz --lmax 3 --nmixt 3 --seed 9949 -q
cond19	5	3	mirage	3	3	-1	46298	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.03.json.gz --lmax 3 --nmixt 3 --seed 46298 -q
cond19	5	4	mirage	3	3	-1	25025	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.04.json.gz --lmax 3 --nmixt 3 --seed 25025 -q
cond19	5	5	mirage	3	3	-1	34352	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.05.json.gz --lmax 3 --nmixt 3 --seed 34352 -q
cond19	5	6	mirage	3	3	-1	64316	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.06.json.gz --lmax 3 --nmixt 3 --seed 64316 -q
cond19	5	7	mirage	3	3	-1	43651	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.07.json.gz --lmax 3 --nmixt 3 --seed 43651 -q
cond19	5	8	mirage	3	3	-1	58254	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.08.json.gz --lmax 3 --nmixt 3 --seed 58254 -q
cond19	5	9	mirage	3	3	-1	10142	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.09.json.gz --lmax 3 --nmixt 3 --seed 10142 -q
cond19	5	10	mirage	3	3	-1	35273	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish/cond19/cond19-train5.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish/cond19/cond19-train5.10.json.gz --lmax 3 --nmixt 3 --seed 35273 -q
cond20	1	1	mirage	3	5	-1	28326	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.01.json.gz --lmax 3 --nmixt 5 --seed 28326 -q
cond20	1	2	mirage	3	5	-1	12057	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.02.json.gz --lmax 3 --nmixt 5 --seed 12057 -q
cond20	1	3	mirage	3	5	-1	10516	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.03.json.gz --lmax 3 --nmixt 5 --seed 10516 -q
cond20	1	4	mirage	3	5	-1	29887	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.04.json.gz --lmax 3 --nmixt 5 --seed 29887 -q
cond20	1	5	mirage	3	5	-1	50577	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.05.json.gz --lmax 3 --nmixt 5 --seed 50577 -q
cond20	1	6	mirage	3	5	-1	15169	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.06.json.gz --lmax 3 --nmixt 5 --seed 15169 -q
cond20	1	7	mirage	3	5	-1	50306	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.07.json.gz --lmax 3 --nmixt 5 --seed 50306 -q
cond20	1	8	mirage	3	5	-1	42906	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.08.json.gz --lmax 3 --nmixt 5 --seed 42906 -q
cond20	1	9	mirage	3	5	-1	65394	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.09.json.gz --lmax 3 --nmixt 5 --seed 65394 -q
cond20	1	10	mirage	3	5	-1	55639	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish/cond20/cond20-train1.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish/cond20/cond20-train1.10.json.gz --lmax 3 --nmixt 5 --seed 55639 -q
cond20	2	1	mirage	3	5	-1	24960	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.01.json.gz --lmax 3 --nmixt 5 --seed 24960 -q
cond20	2	2	mirage	3	5	-1	17656	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.02.json.gz --lmax 3 --nmixt 5 --seed 17656 -q
cond20	2	3	mirage	3	5	-1	7205	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.03.json.gz --lmax 3 --nmixt 5 --seed 7205 -q
cond20	2	4	mirage	3	5	-1	34249	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.04.json.gz --lmax 3 --nmixt 5 --seed 34249 -q
cond20	2	5	mirage	3	5	-1	33554	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.05.json.gz --lmax 3 --nmixt 5 --seed 33554 -q
cond20	2	6	mirage	3	5	-1	46228	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.06.json.gz --lmax 3 --nmixt 5 --seed 46228 -q
cond20	2	7	mirage	3	5	-1	28942	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.07.json.gz --lmax 3 --nmixt 5 --seed 28942 -q
cond20	2	8	mirage	3	5	-1	63988	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.08.json.gz --lmax 3 --nmixt 5 --seed 63988 -q
cond20	2	9	mirage	3	5	-1	46446	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.09.json.gz --lmax 3 --nmixt 5 --seed 46446 -q
cond20	2	10	mirage	3	5	-1	6172	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish/cond20/cond20-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish/cond20/cond20-train2.10.json.gz --lmax 3 --nmixt 5 --seed 6172 -q
cond20	3	1	mirage	3	5	-1	40753	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond20/cond20-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond20/cond20-train3.01.json.gz --lmax 3 --nmixt 5 --seed 40753 -q
cond20	3	2	mirage	3	5	-1	48925	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond20/cond20-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond20/cond20-train3.02.json.gz --lmax 3 --nmixt 5 --seed 48925 -q
cond20	3	3	mirage	3	5	-1	4439	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond20/cond20-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond20/cond20-train3.03.json.gz --lmax 3 --nmixt 5 --seed 4439 -q
cond20	3	4	mirage	3	5	-1	36135	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond20/cond20-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond20/cond20-train3.04.json.gz --lmax 3 --nmixt 5 --seed 36135 -q
cond20	3	5	mirage	3	5	-1	23061	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond20/cond20-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond20/cond20-train3.05.json.gz --lmax 3 --nmixt 5 --seed 23061 -q
cond20	3	6	mirage	3	5	-1	16944	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish/cond20/cond20-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish/cond20/cond20-train3.06.json.gz --lmax 3 --nmixt 5 --seed 16944 -q
